19.06.23 / 13:03:21;#2;INFO;999;dwZPointCalibrationHallShiftsAtLearn;346
19.06.23 / 13:03:21;#2;INFO;999;Min In Servo Margin;346.21 mm
19.06.23 / 13:03:21;#2;INFO;999;CalibratedEOSInPosition from ZeroPoint;47.65 mm
19.06.23 / 13:03:21;#2;INFO;999;CalibratedEOSInPosition;Is inside physical Stroke
19.06.23 / 13:03:21;#2;INFO;999;dwZPointCalibrationOffset;110
19.06.23 / 13:03:21;#2;INFO;999;Margin/Dist.MechEOSToCal.EOS;5.79 mm
19.06.23 / 13:03:21;#2;INFO;999;Min. Margin;2.00 mm
19.06.23 / 13:03:21;#2;INFO;999;MaxOutCalibratedServoPosition;500.00 mm
19.06.23 / 13:03:21;#2;INFO;999;Writing dwZPointCalibrationHallShiftsAtLearn;346
19.06.23 / 13:03:21;#2;INFO;999;SetZPointCalibrationHallShiftsAtLearn;DONE
19.06.23 / 13:03:27;#2;STEP;280;Compare BusLink and Servo Movement and PLC-command 'EOS OUT Signal and Voltage OK'. Not for ZeroPoint.;
19.06.23 / 13:03:29;#2;STEP;285;Start PLC check Servo Stroke,.;
19.06.23 / 13:03:29;#2;STEP;290;Show: Initializing EOS out OK. For ZeroPoint, found MekEOS.;
19.06.23 / 13:03:29;#2;STEP;300;If Single/OneHall, No Feedback go to step 310 else step 280.  Not for ZeroPoint.;
19.06.23 / 13:03:29;#2;STEP;310;Run to SetPoint for Pulltest;
19.06.23 / 13:03:29;#2;INFO;999;SetCustomerCurrentCutOffs();DONE
19.06.23 / 13:03:29;#2;STEP;320;Min Servo Position;371.71  mm
19.06.23 / 13:03:29;#2;STEP;320;Max Servo Position;530.63  mm
19.06.23 / 13:03:29;#2;INFO;320;Min Buslink Position;-53.29 mm
19.06.23 / 13:03:29;#2;INFO;320;Max Buslink Position;153.36 mm
19.06.23 / 13:03:29;#2;INFO;320;Current Buslink Pos.;150.32 mm
19.06.23 / 13:03:29;#2;INFO;320;Tolerance 1/2 Stroke;4.00 mm
19.06.23 / 13:03:29;#2;INFO;320;Spec. Servo Position Min.;70.93 mm
19.06.23 / 13:03:29;#2;INFO;320;Current Buslink Position;150.32 mm
19.06.23 / 13:03:29;#2;INFO;320;Spec. Servo Position Max.;78.93 mm
19.06.23 / 13:03:34;#2;STEP;320;Read new LIN-position.;
19.06.23 / 13:03:37;#2;STEP;320;Buslink Stroke;153.36 mm
19.06.23 / 13:03:37;#2;STEP;320;Min. BusLink Position;0.00 mm
19.06.23 / 13:03:37;#2;INFO;999;ServoCalibratedEOSOut;149.87 mm
19.06.23 / 13:03:37;#2;INFO;999;ServoPosition EndOfTest;350.04 mm
19.06.23 / 13:03:37;#2;INFO;999;Servo Stroke Calibrated;149.82 mm
19.06.23 / 13:03:38;#2;STEP;359;Stop stroke measurement, 0% FbSignal.;
19.06.23 / 13:03:38;#2;STEP;359;Stroke measurement stopped;
19.06.23 / 13:03:39;#2;STEP;340;CANBus Verification;
19.06.23 / 13:03:39;#2;STEP;340;Try SetToLoopBackModeCANBus;
19.06.23 / 13:03:39;#2;STEP;340;SetToLoopBackModeCANBus;DONE
19.06.23 / 13:03:39;#2;STEP;340;Try VerifyCANBusFunctionalityNIXnet;
19.06.23 / 13:03:42;#2;STEP;340;VerifyCANBusFunctionality;PASSED
19.06.23 / 13:03:42;#2;STEP;360;LINTest has finished. EndOfTest;
11.08.23 / 11:28:18;;;;********** New Test Started **********;Version of LINTest: 11.1.1.0
11.08.23 / 11:28:18;#3;TESTER;0;Tester;LASPRD-C0197V60, LA36 Pre-Tester Auto-Cell, 2022-032, LINTest 11.1.1.0
11.08.23 / 11:28:18;#3;INFO;0;Bay;3
11.08.23 / 11:28:18;#3;PROTOCOL;0;Communication Protocol;CANBUS_ZEROPOINT_PROTOCOL
11.08.23 / 11:28:18;#3;INFO;0;WO Number;31391233
11.08.23 / 11:28:18;#3;INFO;0;Serial Number;9
11.08.23 / 11:28:18;#3;INFO;0;Product;LA36 IC
11.08.23 / 11:28:18;#3;STEP;10;Nominal Power.;
11.08.23 / 11:28:22;#3;STEP;20;Connect Violet pin for communication.;
11.08.23 / 11:28:22;#3;STEP;30;Start Bus communication 100ms continual.;
11.08.23 / 11:28:23;#3;STEP;30;Looks like Actuator;Connected
11.08.23 / 11:28:23;#3;STEP;40;SetForcePositionLost for Run Max. Speed;
11.08.23 / 11:28:23;#3;INFO;40;SetForcePositionLost;DONE
11.08.23 / 11:28:24;#3;INFO;999;Clear CustomerCurrentCutOffIn;0.0
11.08.23 / 11:28:24;#3;INFO;999;Clear CustomerCurrentCutOffOut;0.0
11.08.23 / 11:28:24;#3;INFO;999;Clear CustomerCurrentCutOff;DONE
11.08.23 / 11:28:24;#3;INFO;999;Current scalefactor;5500
11.08.23 / 11:28:24;#3;INFO;999;wCustomerCurrenCutOffIn should be;0
11.08.23 / 11:28:24;#3;INFO;999;GetSetCustomerCurrentLimitIn() from actuator;0
11.08.23 / 11:28:24;#3;INFO;999;wCustomerCurrenCutOffOut should be;0
11.08.23 / 11:28:24;#3;INFO;999;GetSetCustomerCurrentLimitOut() from actuator;0
11.08.23 / 11:28:26;#3;INFO;40;ClearCustomerCurrentCutOffs();DONE
11.08.23 / 11:28:26;#3;STEP;40;Find BusLink *.ini Files.;
11.08.23 / 11:28:26;#3;INFO;40;Actuator ID;LA36CA9
11.08.23 / 11:28:26;#3;STEP;50;Timeout after 3 sec., indicate 'Ingen LIN kommunikation.;
11.08.23 / 11:28:28;#3;STEP;60;Open the right *.ini file.;
11.08.23 / 11:28:28;#3;INFO;60;LA36CA9.ini;file found
11.08.23 / 11:28:28;#3;STEP;70;Read SW nummer from Actuator.;
11.08.23 / 11:28:28;#3;STEP;80;Show Initializing EOS IN.;
11.08.23 / 11:28:28;#3;STEP;90;Read WO Number from Actuator.;
11.08.23 / 11:28:28;#3;INFO;90;WO from Actuator;31391233
11.08.23 / 11:28:28;#3;INFO;90;UniqueID from Actuator;970825
11.08.23 / 11:28:29;#3;STEP;100;Read SW Version from Actuator.;
11.08.23 / 11:28:29;#3;INFO;100;SW Actuator;SW01050021V0-117002
11.08.23 / 11:28:29;#3;STEP;110;Compare WONumber, SWVersion, PCB.;
11.08.23 / 11:28:29;#3;INFO;110;Query WO SQL Table Ax_Data;
11.08.23 / 11:28:29;#3;INFO;110;From Ax_Software;SW01050021V0-117002
11.08.23 / 11:28:29;#3;INFO;110;From AxArtNo;362693-00
11.08.23 / 11:28:29;#3;INFO;110;From AxArtName;362693-00
11.08.23 / 11:28:29;#3;INFO;110;From AxConf;FieldReject
11.08.23 / 11:28:29;#3;INFO;110;From AxPCBA;FieldReject
11.08.23 / 11:28:29;#3;STEP;120;Run out.;
11.08.23 / 11:28:34;#3;STEP;120;Ran Out For 2 s;DONE
11.08.23 / 11:28:34;#3;STEP;130;Read EOS IN status. if not 0 'EOS IN error'. Not for ZeroPoint.;
11.08.23 / 11:28:34;#3;INFO;999;ServoPosition w/o ZeroPoint;415.94 mm
11.08.23 / 11:28:34;#3;INFO;999;Running to Zero Point;
11.08.23 / 11:28:35;#3;INFO;999;Reached Zero Point;DONE
11.08.23 / 11:28:36;#3;STEP;140;Stop 200ms/Run In.;
11.08.23 / 11:28:47;#3;STEP;150;Run to EOS IN.;
11.08.23 / 11:28:47;#3;INFO;999;Min Servo Position;344.25 mm
11.08.23 / 11:28:47;#3;INFO;999;CalibratedEOSInPosition BID mechanically;PASSED
11.08.23 / 11:28:47;#3;INFO;999;Writing dwZPointCalibrationOffset;110
11.08.23 / 11:28:47;#3;STEP;140;SetZPointCalibrationOffset;DONE
11.08.23 / 11:28:48;#3;STEP;160;Read EOS IN Status. Not for ZeroPoint.;
11.08.23 / 11:28:49;#3;STEP;220;Show: Initializing EOS Out.;
11.08.23 / 11:28:49;#3;STEP;230;Run to EOS OUT.;
11.08.23 / 11:28:58;#3;STEP;240;Read EOS OUT Status. if not 1 'EOS ud ikke aktiv'. Not for ZeroPoint.;
11.08.23 / 11:28:58;#3;STEP;240;Mechanical EOS OUT found;
11.08.23 / 11:28:58;#3;INFO;999;Max Servo Position;503.32 mm
11.08.23 / 11:28:58;#3;INFO;999;Min Servo Position;344.25 mm
11.08.23 / 11:28:58;#3;INFO;999;Servo Stroke;159.07 mm
11.08.23 / 11:28:58;#3;INFO;999;Margin Mechanical EOS Out;2.00 mm
11.08.23 / 11:28:58;#3;INFO;999;Margin Mechanical EOS In;2.00 mm
11.08.23 / 11:28:58;#3;INFO;999;Build In;350.00 mm
11.08.23 / 11:28:58;#3;INFO;999;Offset;-27.50 mm
11.08.23 / 11:28:58;#3;INFO;999;Stroke;150.00 mm
11.08.23 / 11:28:58;#3;STEP;355;EndPosition;0.00 mm
11.08.23 / 11:28:58;#3;INFO;999;Max Out Servo Margin;501.32 mm
11.08.23 / 11:28:58;#3;INFO;999;CalibratedEOSOutPosition;150.76 mm
11.08.23 / 11:28:58;#3;INFO;999;CalibratedEOSOutPosition;Is inside physical Stroke
11.08.23 / 11:28:58;#3;INFO;999;dwZPointCalibrationHallShiftsAtLearn;348
11.08.23 / 11:28:58;#3;INFO;999;Min In Servo Margin;346.25 mm
11.08.23 / 11:28:58;#3;INFO;999;CalibratedEOSInPosition from ZeroPoint;47.65 mm
11.08.23 / 11:28:58;#3;INFO;999;CalibratedEOSInPosition;Is inside physical Stroke
11.08.23 / 11:28:58;#3;INFO;999;dwZPointCalibrationOffset;110
11.08.23 / 11:28:58;#3;INFO;999;Margin/Dist.MechEOSToCal.EOS;5.75 mm
11.08.23 / 11:28:58;#3;INFO;999;Min. Margin;2.00 mm
11.08.23 / 11:28:58;#3;INFO;999;MaxOutCalibratedServoPosition;500.00 mm
11.08.23 / 11:28:58;#3;INFO;999;Writing dwZPointCalibrationHallShiftsAtLearn;348
11.08.23 / 11:28:58;#3;INFO;999;SetZPointCalibrationHallShiftsAtLearn;DONE
11.08.23 / 11:29:03;#3;STEP;280;Compare BusLink and Servo Movement and PLC-command 'EOS OUT Signal and Voltage OK'. Not for ZeroPoint.;
11.08.23 / 11:29:05;#3;STEP;285;Start PLC check Servo Stroke,.;
11.08.23 / 11:29:05;#3;STEP;290;Show: Initializing EOS out OK. For ZeroPoint, found MekEOS.;
11.08.23 / 11:29:05;#3;STEP;300;If Single/OneHall, No Feedback go to step 310 else step 280.  Not for ZeroPoint.;
11.08.23 / 11:29:06;#3;STEP;310;Run to SetPoint for Pulltest;
11.08.23 / 11:29:06;#3;INFO;999;SetCustomerCurrentCutOffs();DONE
11.08.23 / 11:29:06;#3;STEP;320;Min Servo Position;371.75  mm
11.08.23 / 11:29:06;#3;STEP;320;Max Servo Position;530.82  mm
11.08.23 / 11:29:06;#3;INFO;320;Min Buslink Position;-53.29 mm
11.08.23 / 11:29:06;#3;INFO;320;Max Buslink Position;154.22 mm
11.08.23 / 11:29:06;#3;INFO;320;Current Buslink Pos.;151.19 mm
11.08.23 / 11:29:06;#3;INFO;320;Tolerance 1/2 Stroke;4.00 mm
11.08.23 / 11:29:06;#3;INFO;320;Spec. Servo Position Min.;71.22 mm
11.08.23 / 11:29:06;#3;INFO;320;Current Buslink Position;151.19 mm
11.08.23 / 11:29:06;#3;INFO;320;Spec. Servo Position Max.;79.22 mm
11.08.23 / 11:29:10;#3;STEP;320;Read new LIN-position.;
11.08.23 / 11:29:13;#3;STEP;320;Buslink Stroke;153.79 mm
11.08.23 / 11:29:13;#3;STEP;320;Min. BusLink Position;0.43 mm
11.08.23 / 11:29:13;#3;INFO;999;ServoCalibratedEOSOut;150.44 mm
11.08.23 / 11:29:13;#3;INFO;999;ServoPosition EndOfTest;350.07 mm
11.08.23 / 11:29:13;#3;INFO;999;Servo Stroke Calibrated;150.36 mm
11.08.23 / 11:29:13;#3;STEP;359;Stop stroke measurement, 0% FbSignal.;
11.08.23 / 11:29:13;#3;STEP;359;Stroke measurement stopped;
11.08.23 / 11:29:15;#3;STEP;340;CANBus Verification;
11.08.23 / 11:29:15;#3;STEP;340;Try SetToLoopBackModeCANBus;
11.08.23 / 11:29:15;#3;STEP;340;SetToLoopBackModeCANBus;DONE
11.08.23 / 11:29:15;#3;STEP;340;Try VerifyCANBusFunctionalityNIXnet;
11.08.23 / 11:29:18;#3;STEP;340;VerifyCANBusFunctionality;PASSED
11.08.23 / 11:29:18;#3;STEP;360;LINTest has finished. EndOfTest;
11.08.23 / 11:53:22;;;;********** New Test Started **********;Version of LINTest: 11.1.1.0
11.08.23 / 11:53:22;#3;TESTER;0;Tester;LASPRD-C0197V60, LA36 Pre-Tester Auto-Cell, 2022-032, LINTest 11.1.1.0
11.08.23 / 11:53:22;#3;INFO;0;Bay;3
11.08.23 / 11:53:22;#3;PROTOCOL;0;Communication Protocol;CANBUS_ZEROPOINT_PROTOCOL
11.08.23 / 11:53:22;#3;INFO;0;WO Number;31391233
11.08.23 / 11:53:22;#3;INFO;0;Serial Number;9
11.08.23 / 11:53:22;#3;INFO;0;Product;LA36 IC
11.08.23 / 11:53:22;#3;STEP;10;Nominal Power.;
11.08.23 / 11:53:26;#3;STEP;20;Connect Violet pin for communication.;
11.08.23 / 11:53:27;#3;STEP;30;Start Bus communication 100ms continual.;
11.08.23 / 11:53:27;#3;STEP;30;Looks like Actuator;Connected
11.08.23 / 11:53:27;#3;STEP;40;SetForcePositionLost for Run Max. Speed;
11.08.23 / 11:53:27;#3;INFO;40;SetForcePositionLost;DONE
11.08.23 / 11:53:28;#3;INFO;999;Clear CustomerCurrentCutOffIn;0.0
11.08.23 / 11:53:28;#3;INFO;999;Clear CustomerCurrentCutOffOut;0.0
11.08.23 / 11:53:28;#3;INFO;999;Clear CustomerCurrentCutOff;DONE
11.08.23 / 11:53:28;#3;INFO;999;Current scalefactor;5500
11.08.23 / 11:53:28;#3;INFO;999;wCustomerCurrenCutOffIn should be;0
11.08.23 / 11:53:28;#3;INFO;999;GetSetCustomerCurrentLimitIn() from actuator;0
11.08.23 / 11:53:28;#3;INFO;999;wCustomerCurrenCutOffOut should be;0
11.08.23 / 11:53:28;#3;INFO;999;GetSetCustomerCurrentLimitOut() from actuator;0
11.08.23 / 11:53:30;#3;INFO;40;ClearCustomerCurrentCutOffs();DONE
11.08.23 / 11:53:30;#3;STEP;40;Find BusLink *.ini Files.;
11.08.23 / 11:53:30;#3;INFO;40;Actuator ID;LA36CA9
11.08.23 / 11:53:30;#3;STEP;50;Timeout after 3 sec., indicate 'Ingen LIN kommunikation.;
11.08.23 / 11:53:32;#3;STEP;60;Open the right *.ini file.;
11.08.23 / 11:53:32;#3;INFO;60;LA36CA9.ini;file found
11.08.23 / 11:53:32;#3;STEP;70;Read SW nummer from Actuator.;
11.08.23 / 11:53:32;#3;STEP;80;Show Initializing EOS IN.;
11.08.23 / 11:53:33;#3;STEP;90;Read WO Number from Actuator.;
11.08.23 / 11:53:33;#3;INFO;90;WO from Actuator;31391233
11.08.23 / 11:53:33;#3;INFO;90;UniqueID from Actuator;970825
11.08.23 / 11:53:33;#3;STEP;100;Read SW Version from Actuator.;
11.08.23 / 11:53:33;#3;INFO;100;SW Actuator;SW01050021V0-117002
11.08.23 / 11:53:33;#3;STEP;110;Compare WONumber, SWVersion, PCB.;
11.08.23 / 11:53:33;#3;INFO;110;Query WO SQL Table Ax_Data;
11.08.23 / 11:53:33;#3;INFO;110;From Ax_Software;SW01050021V0-117002
11.08.23 / 11:53:33;#3;INFO;110;From AxArtNo;362693-00
11.08.23 / 11:53:33;#3;INFO;110;From AxArtName;362693-00
11.08.23 / 11:53:33;#3;INFO;110;From AxConf;FieldReject
11.08.23 / 11:53:33;#3;INFO;110;From AxPCBA;FieldReject
11.08.23 / 11:53:33;#3;STEP;120;Run out.;
11.08.23 / 11:53:38;#3;STEP;120;Ran Out For 2 s;DONE
11.08.23 / 11:53:38;#3;STEP;130;Read EOS IN status. if not 0 'EOS IN error'. Not for ZeroPoint.;
11.08.23 / 11:53:38;#3;INFO;999;ServoPosition w/o ZeroPoint;429.70 mm
11.08.23 / 11:53:38;#3;INFO;999;Running to Zero Point;
11.08.23 / 11:53:39;#3;INFO;999;Reached Zero Point;DONE
11.08.23 / 11:53:40;#3;STEP;140;Stop 200ms/Run In.;
11.08.23 / 11:53:47;#3;STEP;150;Run to EOS IN.;
11.08.23 / 11:53:47;#3;INFO;999;Min Servo Position;344.12 mm
11.08.23 / 11:53:47;#3;INFO;999;CalibratedEOSInPosition BID mechanically;PASSED
11.08.23 / 11:53:47;#3;INFO;999;Writing dwZPointCalibrationOffset;110
11.08.23 / 11:53:47;#3;STEP;140;SetZPointCalibrationOffset;DONE
11.08.23 / 11:53:48;#3;STEP;160;Read EOS IN Status. Not for ZeroPoint.;
11.08.23 / 11:53:49;#3;STEP;220;Show: Initializing EOS Out.;
11.08.23 / 11:53:49;#3;STEP;230;Run to EOS OUT.;
11.08.23 / 11:53:58;#3;STEP;240;Read EOS OUT Status. if not 1 'EOS ud ikke aktiv'. Not for ZeroPoint.;
11.08.23 / 11:53:58;#3;STEP;240;Mechanical EOS OUT found;
11.08.23 / 11:53:58;#3;INFO;999;Max Servo Position;503.33 mm
11.08.23 / 11:53:58;#3;INFO;999;Min Servo Position;344.12 mm
11.08.23 / 11:53:58;#3;INFO;999;Servo Stroke;159.21 mm
11.08.23 / 11:53:58;#3;INFO;999;Margin Mechanical EOS Out;2.00 mm
11.08.23 / 11:53:58;#3;INFO;999;Margin Mechanical EOS In;2.00 mm
11.08.23 / 11:53:58;#3;INFO;999;Build In;350.00 mm
11.08.23 / 11:53:58;#3;INFO;999;Offset;-27.50 mm
11.08.23 / 11:53:58;#3;INFO;999;Stroke;150.00 mm
11.08.23 / 11:53:58;#3;STEP;355;EndPosition;0.00 mm
11.08.23 / 11:53:58;#3;INFO;999;Max Out Servo Margin;501.33 mm
11.08.23 / 11:53:58;#3;INFO;999;CalibratedEOSOutPosition;150.76 mm
11.08.23 / 11:53:58;#3;INFO;999;CalibratedEOSOutPosition;Is inside physical Stroke
11.08.23 / 11:53:58;#3;INFO;999;dwZPointCalibrationHallShiftsAtLearn;348
11.08.23 / 11:53:58;#3;INFO;999;Min In Servo Margin;346.12 mm
11.08.23 / 11:53:58;#3;INFO;999;CalibratedEOSInPosition from ZeroPoint;47.65 mm
11.08.23 / 11:53:58;#3;INFO;999;CalibratedEOSInPosition;Is inside physical Stroke
11.08.23 / 11:53:58;#3;INFO;999;dwZPointCalibrationOffset;110
11.08.23 / 11:53:58;#3;INFO;999;Margin/Dist.MechEOSToCal.EOS;5.88 mm
11.08.23 / 11:53:58;#3;INFO;999;Min. Margin;2.00 mm
11.08.23 / 11:53:58;#3;INFO;999;MaxOutCalibratedServoPosition;500.00 mm
11.08.23 / 11:53:58;#3;INFO;999;Writing dwZPointCalibrationHallShiftsAtLearn;348
11.08.23 / 11:53:58;#3;INFO;999;SetZPointCalibrationHallShiftsAtLearn;DONE
11.08.23 / 11:54:03;#3;STEP;280;Compare BusLink and Servo Movement and PLC-command 'EOS OUT Signal and Voltage OK'. Not for ZeroPoint.;
11.08.23 / 11:54:05;#3;STEP;285;Start PLC check Servo Stroke,.;
11.08.23 / 11:54:05;#3;STEP;290;Show: Initializing EOS out OK. For ZeroPoint, found MekEOS.;
11.08.23 / 11:54:05;#3;STEP;300;If Single/OneHall, No Feedback go to step 310 else step 280.  Not for ZeroPoint.;
11.08.23 / 11:54:06;#3;STEP;310;Run to SetPoint for Pulltest;
11.08.23 / 11:54:06;#3;INFO;999;SetCustomerCurrentCutOffs();DONE
11.08.23 / 11:54:06;#3;STEP;320;Min Servo Position;371.62  mm
11.08.23 / 11:54:06;#3;STEP;320;Max Servo Position;530.83  mm
11.08.23 / 11:54:06;#3;INFO;320;Min Buslink Position;-53.72 mm
11.08.23 / 11:54:06;#3;INFO;320;Max Buslink Position;154.22 mm
11.08.23 / 11:54:06;#3;INFO;320;Current Buslink Pos.;151.19 mm
11.08.23 / 11:54:06;#3;INFO;320;Tolerance 1/2 Stroke;4.00 mm
11.08.23 / 11:54:06;#3;INFO;320;Spec. Servo Position Min.;71.22 mm
11.08.23 / 11:54:06;#3;INFO;320;Current Buslink Position;151.19 mm
11.08.23 / 11:54:06;#3;INFO;320;Spec. Servo Position Max.;79.22 mm
11.08.23 / 11:54:10;#3;STEP;320;Read new LIN-position.;
