08.06.23 / 15:26:06;#1;STEP;110;Query WO SQL Table Ax_Data;
08.06.23 / 15:26:06;#1;INFO;110;SW Actuator;SW01022014V1-4
08.06.23 / 15:26:06;#1;INFO;110;SW Axapta;SW01022014V1-4
08.06.23 / 15:26:06;#1;INFO;110;From AxArtNo;J34455
08.06.23 / 15:26:06;#1;INFO;110;From AxArtName;361202500A2319-611H30450A000X0
08.06.23 / 15:26:06;#1;INFO;110;From AxConf;FieldReject
08.06.23 / 15:26:06;#1;INFO;110;From AxPCBA;FieldReject
08.06.23 / 15:26:06;#1;INFO;110;PDHS set to Parallel Actuator;0
08.06.23 / 15:26:08;#1;INFO;40;SetForcePositionLost();DONE
08.06.23 / 15:26:08;#1;STEP;120;Run out of EOS IN. if EOS OUT ignore it.;
08.06.23 / 15:26:09;#1;STEP;130;Read EOS IN. if not 0 'EOS In failure'.;
08.06.23 / 15:26:09;#1;STEP;130;EOS IN;Is deactivated
08.06.23 / 15:26:10;#1;STEP;140;Stop 200ms/Run In.;
08.06.23 / 15:26:13;#1;STEP;150;Run to EOS IN.;
08.06.23 / 15:26:14;#1;STEP;160;Read EOS IN Status. if not 1 'EOS IN Not active'.;
08.06.23 / 15:26:15;#1;STEP;160;EOS IN;is activated
08.06.23 / 15:26:16;#1;STEP;180;Wait for PLC command EOS Signal is OK.;
08.06.23 / 15:26:16;#1;PLC_CMD;3;PLC Reset / Stop Test;
08.06.23 / 15:26:28;#1;STEP;180;EOS IN activated, Time out 10 s, EOS IN Signal;FAILED
08.06.23 / 15:26:28;#1;ERROR;81;Error EOS IN;
